"","commute","county","cz","state","mobility","top1pc_share","gini","teen_birthrate","par_inc_median","kid_inc_median","mobility_hi","commute_hi"
"1621",22.352842,"Valencia","Albuquerque","New Mexico",38.98075,0.08423,0.39321,0.21313,45200,28400,0,1
"1622",26.5437684,"Albany","Albany","New York",42.31825,0.10859,0.43389,0.09725,75300,40700,0,1
"1623",18.30955278,"Allegany","Olean","New York",43.897,0.07129,0.34949,0.13744,49900,35900,1,0
"1624",39.11089876,"Bronx","New York","New York",38.532,0.09285,0.45201,0.19544,32000,23700,0,1
"1625",21.28734799,"Broome","Union","New York",42.925,0.08998,0.4064,0.0981,63200,37700,0,0
"1626",20.76333726,"Cattaraugus","Olean","New York",44.20625,0.08908,0.35997,0.1263,53700,37000,1,0
"1627",18.83000596,"Cayuga","Syracuse","New York",43.26225,0.07359,0.336,0.10413,59400,36000,0,0
"1628",19.01060287,"Chautauqua","Erie","New York",42.64425,0.07116,0.37016,0.12896,53900,35200,0,0
"1629",21.37757315,"Chemung","Elmira","New York",40.9545,0.08439,0.41091,0.14501,59200,36200,0,0
"1630",21.45683751,"Chenango","Oneonta","New York",43.287,0.05138,0.33497,0.11929,49600,34300,0,0
"1631",19.91384539,"Clinton","Plattsburgh","New York",44.165,0.07771,0.35943,0.10611,60500,37200,1,0
"1632",21.9117107,"Columbia","Albany","New York",42.0035,0.12105,0.42379,0.08938,59800,37000,0,1
"1633",20.95928011,"Cortland","Syracuse","New York",43.567,0.06222,0.36317,0.10073,54100,36100,1,0
"1634",21.62662632,"Delaware","Oneonta","New York",45.4605,0.0633,0.37959,0.09573,49200,36500,1,0
"1635",25.23607959,"Dutchess","Poughkeepsie","New York",43.03175,0.11008,0.35746,0.07622,83100,42500,0,1
"1636",23.24088481,"Erie","Buffalo","New York",42.60375,0.11391,0.41282,0.10666,70200,40000,0,1
"1637",20.79329391,"Essex","Plattsburgh","New York",45.85075,0.05881,0.33061,0.10355,51400,36700,1,0
"1638",20.36457096,"Franklin","Plattsburgh","New York",41.49275,0.06115,0.36094,0.10623,50000,33800,0,0
"1639",20.45440243,"Fulton","Amsterdam","New York",42.88275,0.08315,0.39546,0.13708,49200,32800,0,0
"1640",20.34998514,"Genesee","Buffalo","New York",44.645,0.07324,0.31025,0.0848,66000,39700,1,0
"1641",22.42086211,"Greene","Albany","New York",45.247,0.07065,0.36226,0.08106,56000,37900,1,1
"1642",19.96077193,"Herkimer","Syracuse","New York",45.00775,0.09237,0.35866,0.12417,53100,36500,1,0
"1643",21.74140788,"Jefferson","Watertown","New York",43.17175,0.07561,0.35073,0.1282,53700,35500,0,0
"1644",41.37672872,"Kings","New York","New York",41.774,0.20453,0.61836,0.13251,34800,26900,0,1
"1645",19.61047277,"Lewis","Watertown","New York",50.19275,0.04773,0.29104,0.08735,51900,41700,1,0
"1646",20.82003517,"Livingston","Buffalo","New York",45.5585,0.06127,0.30567,0.09445,64900,39000,1,0
"1647",20.89051467,"Madison","Syracuse","New York",44.01175,0.09016,0.37864,0.09377,58800,38100,1,0
"1648",22.8142454,"Monroe","Buffalo","New York",39.34025,0.12261,0.41907,0.11597,77000,37800,0,1
"1649",22.35246169,"Montgomery","Amsterdam","New York",43.58675,0.05989,0.35495,0.11911,51900,34500,1,1
"1650",29.9917554,"Nassau","New York","New York",49.7075,0.19644,0.4327,0.04338,93900,56100,1,1
"1651",51.81028792,"New York","New York","New York",40.68975,0.5354,1.09681,0.13562,34300,27000,0,1
"1652",20.33062992,"Niagara","Buffalo","New York",41.4635,0.07482,0.33842,0.11313,69200,37500,0,0
"1653",21.24909774,"Oneida","Syracuse","New York",43.3925,0.08969,0.39176,0.10794,59800,37600,0,0
"1654",23.17998552,"Onondaga","Syracuse","New York",40.25375,0.13123,0.4316,0.11626,71300,37700,0,1
"1655",22.71085497,"Ontario","Buffalo","New York",43.91425,0.07391,0.3412,0.08117,69900,39100,1,1
"1656",24.54852094,"Orange","Poughkeepsie","New York",42.2935,0.08718,0.37303,0.08152,78200,39600,0,1
"1657",20.29161594,"Orleans","Buffalo","New York",44.76825,0.13234,0.36275,0.12233,60100,35800,1,0
"1658",20.42559291,"Oswego","Syracuse","New York",42.9375,0.05869,0.33939,0.11485,60400,36400,0,0
"1659",22.37313845,"Otsego","Oneonta","New York",45.4495,0.09753,0.40208,0.08666,51800,37200,1,1
"1660",26.45392252,"Putnam","New York","New York",51.4555,0.12799,0.29708,0.02753,100600,54700,1,1
"1661",40.13919086,"Queens","New York","New York",46.7535,0.10089,0.47382,0.1002,42900,35900,1,1
"1662",22.80478018,"Rensselaer","Albany","New York",42.78275,0.08103,0.36048,0.10081,68000,39600,0,1
"1663",31.51449176,"Richmond","New York","New York",46.4595,0.0989,0.39319,0.06642,79600,48900,1,1
"1664",26.6082306,"Rockland","Newark","New York",44.54225,0.13619,0.4225,0.04817,97000,47800,1,1
"1665",20.25552909,"St Lawrence","Watertown","New York",44.686,0.06539,0.37114,0.11547,53900,37200,1,0
"1666",23.13780273,"Saratoga","Albany","New York",45.48375,0.14438,0.37149,0.06365,80200,44700,1,1
"1667",23.82122067,"Schenectady","Albany","New York",41.4975,0.09497,0.40655,0.09464,74800,40400,0,1
"1668",21.09537903,"Schoharie","Albany","New York",45.4395,0.0508,0.33149,0.07618,53300,36900,1,0
"1669",22.88888889,"Schuyler","Elmira","New York",44.2635,0.04031,0.29945,0.14103,51900,32000,1,1
"1670",22.44571286,"Seneca","Buffalo","New York",45.4145,0.06903,0.32237,0.09697,59900,38400,1,1
"1671",22.03760638,"Steuben","Elmira","New York",45.14425,0.164,0.45477,0.12177,54000,38200,1,1
"1672",25.88543304,"Suffolk","New York","New York",47.21825,0.14226,0.40902,0.06068,79300,46700,1,1
"1673",25.07030323,"Sullivan","Poughkeepsie","New York",42.2945,0.07664,0.41614,0.12622,50900,32900,0,1
"1674",21.8632873,"Tioga","Union","New York",41.61,0.10209,0.34867,0.12345,59600,36000,0,1
"1675",23.41188419,"Tompkins","Elmira","New York",43.2655,0.08869,0.39373,0.08066,67200,38000,0,1
"1676",22.97611718,"Ulster","Poughkeepsie","New York",42.63525,0.09579,0.40776,0.09055,62500,35300,0,1
"1677",21.8741979,"Warren","Albany","New York",43.21325,0.08231,0.42978,0.09265,60900,36200,0,1
"1678",22.35711246,"Washington","Albany","New York",43.47975,0.04802,0.30811,0.10021,55900,34600,1,1
"1679",21.96468955,"Wayne","Buffalo","New York",42.019,0.08754,0.32044,0.11231,67500,36700,0,1
"1680",32.70421498,"Westchester","New York","New York",44.9645,0.24789,0.55329,0.06602,92500,47400,1,1
"1681",21.05620155,"Wyoming","Buffalo","New York",47.52725,0.11463,0.32628,0.08279,59200,42800,1,0
"1682",20.00882947,"Yates","Buffalo","New York",45.60875,0.04948,0.31039,0.10444,52300,37200,1,0
"1683",21.00677111,"Alamance","Greensboro","North Carolina",36.52225,0.13224,0.46361,0.1772,54500,29300,0,0
"1684",21.77708962,"Alexander","Hickory","North Carolina",37.668,0.06179,0.31398,0.17513,53000,29400,0,0
"1685",22.75479972,"Alleghany","Galax","North Carolina",41.5625,0.09761,0.3653,0.17114,45400,33600,0,1
"1686",23.1586672,"Anson","Charlotte","North Carolina",33.61,0.09759,0.41378,0.21944,31700,21300,0,1
"1687",24.46642204,"Ashe","North Wilkesboro","North Carolina",37.49825,0.14993,0.46541,0.18825,42100,25400,0,1
"1688",24.80815287,"Avery","Boone","North Carolina",40.3335,0.10152,0.421,0.14338,40900,29200,0,1
"1689",25.13297377,"Beaufort","Washington","North Carolina",37.4155,0.12994,0.51165,0.18994,40000,26000,0,1
"1690",24.17114047,"Bertie","Roanoke Rapids","North Carolina",37.4205,0.07442,0.41674,0.24602,25200,21600,0,1
"1691",27.17834777,"Bladen","Wilmington","North Carolina",36.32125,0.06869,0.42879,0.20508,31000,22800,0,1
"1692",24.91584652,"Brunswick","Wilmington","North Carolina",36.08475,0.07589,0.43092,0.2107,39400,23100,0,1
"1693",24.14734675,"Buncombe","Asheville","North Carolina",38.1955,0.12694,0.47247,0.15171,55400,29400,0,1
"1694",22.14935455,"Burke","Morganton","North Carolina",36.20575,0.09115,0.37726,0.19867,48900,27400,0,1
"1695",24.44429556,"Cabarrus","Charlotte","North Carolina",35.6965,0.0751,0.40281,0.17048,66100,30400,0,1
"1696",22.10558995,"Caldwell","Hickory","North Carolina",34.65075,0.10508,0.39508,0.21667,44500,25000,0,1
"1697",23.72037338,"Camden","Virginia Beach","North Carolina",37.4945,0.05158,0.335,0.16923,52800,29300,0,1
"1698",22.52936149,"Carteret","Jacksonville","North Carolina",39.68525,0.07199,0.40245,0.14768,49200,30200,0,1
"1699",22.97595493,"Caswell","Greensboro","North Carolina",36.73125,0.06156,0.33177,0.18687,46900,26900,0,1
"1700",23.68719647,"Catawba","Hickory","North Carolina",35.95025,0.12758,0.45802,0.16926,58400,30600,0,1
"1701",23.58420544,"Chatham","Raleigh","North Carolina",38.71175,0.0714,0.35419,0.16653,52000,29000,0,1
"1702",21.38785532,"Cherokee","Andrews","North Carolina",39.8245,0.73477,1.00875,0.183,41000,29000,0,0
"1703",23.19454073,"Chowan","Virginia Beach","North Carolina",37.916,0.07181,0.45971,0.23292,35400,26200,0,1
"1704",22.44403345,"Clay","Andrews","North Carolina",41.9195,0.11801,0.46076,0.13262,40300,31800,0,1
"1705",22.30439686,"Cleveland","Gastonia","North Carolina",35.182,0.09574,0.41351,0.22105,45700,26300,0,1
"1706",24.36768659,"Columbus","Wilmington","North Carolina",35.4625,0.11851,0.49812,0.23602,33200,21700,0,1
"1707",23.60914839,"Craven","Jacksonville","North Carolina",36.859,0.1007,0.43076,0.18819,51800,27000,0,1
"1708",24.47084844,"Cumberland","Fayetteville","North Carolina",35.9275,0.10905,0.4256,0.18743,47300,25000,0,1
"1709",28.22172119,"Currituck","Virginia Beach","North Carolina",38.345,0.09432,0.37038,0.17313,55800,28200,0,1
"1710",23.9088232,"Dare","Washington","North Carolina",39.6885,0.08276,0.4371,0.12185,49400,29000,0,1
"1711",20.81779548,"Davidson","Greensboro","North Carolina",36.158,0.10237,0.41696,0.19241,50200,27900,0,0
"1712",21.09555011,"Davie","Winston-Salem","North Carolina",39.98425,0.1144,0.40697,0.14671,66300,36400,0,0
"1713",23.53459986,"Duplin","Goldsboro","North Carolina",38.80175,0.07004,0.40271,0.2186,34200,26900,0,1
"1714",27.61529242,"Durham","Raleigh","North Carolina",33.555,0.11178,0.51281,0.16268,56300,26000,0,1
"1715",21.93167275,"Edgecombe","Wilson","North Carolina",33.0635,0.08819,0.43858,0.23274,30800,19800,0,1
"1716",24.32275679,"Forsyth","Winston-Salem","North Carolina",35.0335,0.12196,0.489,0.16127,68400,30800,0,1
"1717",25.92197539,"Franklin","Raleigh","North Carolina",34.87025,0.06712,0.391,0.21119,41700,23400,0,1
"1718",23.067653,"Gaston","Gastonia","North Carolina",34.7125,0.11203,0.42876,0.19565,54100,26600,0,1
"1719",25.10404281,"Gates","Virginia Beach","North Carolina",37.746,0.0526,0.36305,0.16822,42300,27800,0,1
"1720",17.21225919,"Graham","Sylva","North Carolina",43.0415,0.10167,0.34404,0.22348,40000,30000,0,0
"1721",27.52323356,"Granville","Raleigh","North Carolina",37.397,0.04814,0.35698,0.20139,44600,28200,0,1
"1722",22.49313248,"Greene","Jacksonville","North Carolina",35.77725,0.06745,0.37487,0.23579,37100,25000,0,1
"1723",25.0396943,"Guilford","Greensboro","North Carolina",35.3895,0.23247,0.57389,0.15118,63100,29600,0,1
"1724",21.24434705,"Halifax","Roanoke Rapids","North Carolina",34.9185,0.11273,0.48725,0.23212,29700,21100,0,0
"1725",22.99924969,"Harnett","Raleigh","North Carolina",36.3475,0.10063,0.42713,0.20321,47100,27500,0,1
"1726",20.68054546,"Haywood","Asheville","North Carolina",40.1585,0.09903,0.42715,0.16361,48900,30800,0,0
"1727",22.63281706,"Henderson","Asheville","North Carolina",39.8705,0.16914,0.46475,0.13376,58600,32500,0,1
"1728",22.54642314,"Hertford","Roanoke Rapids","North Carolina",35.23675,0.08187,0.44426,0.23638,30300,21100,0,1
"1729",24.58568049,"Hoke","Fayetteville","North Carolina",32.5065,0.0619,0.33724,0.27098,31000,18300,0,1
"1730",24.49782324,"Iredell","Hickory","North Carolina",35.20725,0.11119,0.42512,0.16654,59500,28900,0,1
"1731",23.19933063,"Jackson","Sylva","North Carolina",40.829,0.08104,0.41363,0.14443,47100,29900,0,1
"1732",24.38134437,"Johnston","Raleigh","North Carolina",38.1385,0.09415,0.42596,0.18836,48900,29500,0,1
"1733",24.43126223,"Jones","Jacksonville","North Carolina",38.7875,0.05308,0.32111,0.24178,35800,25700,0,1
"1734",24.7338662,"Lee","Raleigh","North Carolina",36.80175,0.07939,0.40878,0.20489,50900,27800,0,1
"1735",24.6208516,"Lenoir","Jacksonville","North Carolina",36.514,0.19474,0.56007,0.22447,36600,25200,0,1
"1736",24.31056072,"Lincoln","Gastonia","North Carolina",37.59675,0.08354,0.37033,0.18546,57300,32100,0,1
"1737",23.29982461,"McDowell","Morganton","North Carolina",37.805,0.05771,0.31633,0.18317,48200,28800,0,1
"1738",23.07417151,"Macon","Franklin","North Carolina",42.68025,0.24559,0.52904,0.15462,46500,34600,0,1
"1739",23.21137264,"Madison","Asheville","North Carolina",39.978,0.06301,0.33014,0.20134,43800,30100,0,1
"1740",21.91459174,"Martin","Washington","North Carolina",36.542,0.07283,0.42563,0.21364,32700,24600,0,1
"1741",30.2362307,"Mecklenburg","Charlotte","North Carolina",35.04525,0.17849,0.54987,0.14231,69100,29700,0,1
"1742",23.08138571,"Mitchell","Morganton","North Carolina",41.178,0.06012,0.30343,0.17969,46600,31100,0,1
"1743",21.44616036,"Montgomery","Fayetteville","North Carolina",35.90725,0.07295,0.37583,0.25724,35100,22700,0,0
"1744",23.8783274,"Moore","Fayetteville","North Carolina",36.76675,0.16999,0.54113,0.1745,45500,26600,0,1
"1745",22.58031487,"Nash","Wilson","North Carolina",36.70175,0.11903,0.51662,0.17248,48400,27900,0,1
"1746",23.65505816,"New Hanover","Wilmington","North Carolina",35.771,0.13729,0.51711,0.13702,61000,27900,0,1
"1747",23.61428815,"Northampton","Roanoke Rapids","North Carolina",35.96725,0.04916,0.36441,0.23171,30100,22200,0,1
"1748",24.4042776,"Onslow","Jacksonville","North Carolina",39.0205,0.0631,0.32757,0.16882,50600,29200,0,1
"1749",25.7628125,"Orange","Raleigh","North Carolina",36.948,0.15123,0.4682,0.07981,88100,34500,0,1
"1750",23.40498311,"Pamlico","Jacksonville","North Carolina",38.30425,0.0652,0.39838,0.2069,37700,27600,0,1
"1751",21.55222689,"Pasquotank","Virginia Beach","North Carolina",36.1925,0.10186,0.45331,0.20631,45100,26300,0,0
"1752",26.68007457,"Pender","Wilmington","North Carolina",36.2835,0.07681,0.41198,0.19811,40800,23400,0,1
"1753",19.5227577,"Perquimans","Virginia Beach","North Carolina",39.40225,0.06751,0.40921,0.19144,35700,27200,0,0
"1754",23.50352578,"Person","Raleigh","North Carolina",37.144,0.10587,0.40701,0.19314,49400,28900,0,1
"1755",21.61177981,"Pitt","Jacksonville","North Carolina",35.17575,0.14111,0.58234,0.19251,46700,25500,0,0
"1756",22.68753363,"Polk","Spartanburg","North Carolina",38.17125,0.12568,0.4214,0.14934,50000,27800,0,1
"1757",21.81552478,"Randolph","Greensboro","North Carolina",39.1015,0.10047,0.3859,0.20177,51800,30600,0,0
"1758",19.48059118,"Richmond","Fayetteville","North Carolina",34.35825,0.10918,0.45598,0.24597,33100,20400,0,0
"1759",23.28055116,"Robeson","Fayetteville","North Carolina",32.98575,0.11106,0.47354,0.26949,29400,18300,0,1
"1760",22.35020572,"Rockingham","Greensboro","North Carolina",36.484,0.09445,0.40241,0.1838,50100,27500,0,1
"1761",23.1971474,"Rowan","Charlotte","North Carolina",35.1445,0.12081,0.40425,0.18419,55500,27200,0,1
"1762",21.50996126,"Rutherford","Gastonia","North Carolina",36.0395,0.08924,0.38993,0.19656,45800,26500,0,0
"1763",21.80712998,"Sampson","Goldsboro","North Carolina",36.81675,0.12731,0.47783,0.21097,37900,25100,0,0
"1764",22.70557071,"Scotland","Fayetteville","North Carolina",32.87925,0.07024,0.45733,0.23482,35200,19900,0,1
"1765",20.52943865,"Stanly","Charlotte","North Carolina",39.55825,0.14222,0.41755,0.16047,58500,33100,0,0
"1766",22.79926608,"Stokes","Winston-Salem","North Carolina",38.04075,0.06557,0.30801,0.13906,61600,32000,0,1
"1767",22.93987047,"Surry","Winston-Salem","North Carolina",40.0575,0.09737,0.42011,0.16695,49400,32100,0,1
"1768",21.36515477,"Swain","Sylva","North Carolina",39.462,0.07761,0.34517,0.25719,31000,26100,0,0
"1769",20.81293706,"Transylvania","Asheville","North Carolina",39.54825,0.09653,0.39949,0.15615,55800,30000,0,0
"1770",25.61339122,"Union","Charlotte","North Carolina",38.58325,0.09367,0.41189,0.15925,57100,31600,0,1
"1771",22.79357741,"Vance","Henderson","North Carolina",32.6575,0.13769,0.52322,0.25664,30100,20100,0,1
"1772",27.46040828,"Wake","Raleigh","North Carolina",38.3995,0.21615,0.45832,0.10029,86600,37700,0,1
"1773",22.52991682,"Warren","Henderson","North Carolina",36.02475,0.05863,0.3519,0.22688,27500,21600,0,1
"1774",26.41433912,"Washington","Washington","North Carolina",36.639,0.11973,0.47317,0.2024,38000,24700,0,1
"1775",22.93233574,"Watauga","Boone","North Carolina",43.044,0.15859,0.47568,0.0999,58700,34200,0,1
"1776",22.05357935,"Wayne","Goldsboro","North Carolina",37.56675,0.11484,0.45591,0.19359,44900,27400,0,1
"1777",23.44923306,"Wilkes","North Wilkesboro","North Carolina",38.72825,0.11584,0.43678,0.18362,47300,30100,0,1
"1778",22.62221766,"Wilson","Wilson","North Carolina",35.35775,0.10817,0.51536,0.23004,41400,24400,0,1
"1779",21.26822649,"Yadkin","Winston-Salem","North Carolina",40.479,0.06417,0.33035,0.16275,56300,35100,0,0
"1780",22.93086538,"Yancey","Morganton","North Carolina",39.58575,0.07517,0.31916,0.1492,43700,30200,0,1
"1781",16.33548195,"Barnes","Jamestown","North Dakota",57.95,0.05561,0.28991,0.08386,56500,56900,1,0
"1782",16.58719346,"Benson","Devils Lake","North Dakota",41.4285,0.06027,0.2969,0.24784,29700,26900,0,0
"1783",16.05102486,"Bottineau","Minot","North Dakota",62.17,0.05475,0.26381,0.07018,51400,58400,1,0
"1784",17.17183477,"Burleigh","Bismarck","North Dakota",52.342,0.15375,0.35677,0.07384,78800,52800,1,0
"1785",18.94548182,"Cass","Fargo","North Dakota",49.92175,0.09723,0.36786,0.06281,76800,50000,1,0
"1786",17.1718281,"Grand Forks","Grand Forks","North Dakota",49.26675,0.10008,0.33215,0.10234,68700,44800,1,0
"1787",20.86314655,"McHenry","Minot","North Dakota",59.6035,0.06716,0.27503,0.08059,50200,58400,1,0
"1788",20.76486962,"Mclean","Bismarck","North Dakota",54.33775,0.0424,0.24281,0.09703,64100,55400,1,0
"1789",23.55102463,"Mercer","Bismarck","North Dakota",59.76475,0.02655,0.16863,0.08136,83600,64700,1,1
"1790",19.06100492,"Morton","Bismarck","North Dakota",55.8955,0.07989,0.30696,0.0842,62000,53400,1,0
"1791",23.58236842,"Mountrail","Sidney","North Dakota",50.733,0.05897,0.31988,0.15217,46300,50000,1,1
"1792",20.41902887,"Pembina","Grafton","North Dakota",55.6225,0.19245,0.41767,0.08837,63500,51000,1,0
"1793",15.60293085,"Ramsey","Devils Lake","North Dakota",51.35425,0.05374,0.31353,0.13321,55800,48300,1,0
"1794",17.88249174,"Ransom","Lisbon","North Dakota",58.86275,0.09138,0.27482,0.05405,65200,58100,1,0
"1795",18.16301912,"Richland","Fargo","North Dakota",56.182,0.05793,0.27647,0.10061,66000,57600,1,0
"1796",15.20922773,"Rolette","Turtle Mountain UT","North Dakota",37.6035,0.07133,0.40646,0.2611,30300,23400,0,0
"1797",16.25743556,"Stark","Dickinson","North Dakota",63.59825,0.08307,0.31212,0.0772,58400,66000,1,0
"1798",16.54360549,"Stutsman","Jamestown","North Dakota",53.5115,0.08943,0.35151,0.10121,61900,50900,1,0
"1799",17.07071742,"Traill","Grand Forks","North Dakota",54.9715,0.03129,0.20458,0.088,73900,59300,1,0
"1800",17.28464738,"Walsh","Grafton","North Dakota",56.4385,0.04827,0.30395,0.11639,56300,52900,1,0
"1801",16.96082509,"Ward","Minot","North Dakota",54.12725,0.09054,0.32828,0.09489,60800,50800,1,0
"1802",19.48324678,"Williams","Williston","North Dakota",61.577,0.07341,0.32477,0.10806,61000,64200,1,0
"1803",24.11980424,"Adams","Cincinnati","Ohio",40.5065,0.05675,0.32683,0.20195,40300,29700,0,1
"1804",21.57946726,"Allen","Lima","Ohio",39.278,0.10369,0.39338,0.1931,61500,35400,0,0
"1805",19.61922875,"Ashland","Mansfield","Ohio",44.71325,0.06972,0.26709,0.14116,58600,39500,1,0
"1806",21.1377594,"Ashtabula","Cleveland","Ohio",40.615,0.07512,0.33048,0.15047,52300,31700,0,0
"1807",20.91717111,"Athens","Athens","Ohio",39.0445,0.0645,0.41257,0.13721,46600,28900,0,0
"1808",17.67473291,"Auglaize","Lima","Ohio",47.281,0.08239,0.2756,0.12333,69100,44400,1,0
"1809",22.72795276,"Belmont","Wheeling","Ohio",45.6925,0.05609,0.3247,0.12281,51200,39500,1,1
"1810",24.06793224,"Brown","Cincinnati","Ohio",41.516,0.06536,0.31169,0.17923,48100,32200,0,1
"1811",23.84426719,"Butler","Cincinnati","Ohio",38.59925,0.09256,0.36956,0.15371,72500,37600,0,1
"1812",23.3951898,"Carroll","Canton","Ohio",43.58225,0.06186,0.27665,0.1381,55200,35800,1,1
"1813",20.67694725,"Champaign","Dayton","Ohio",41.04125,0.1353,0.32516,0.19423,62600,35400,0,0
"1814",20.8160299,"Clark","Dayton","Ohio",36.5415,0.09422,0.37412,0.19489,60400,30800,0,0
"1815",25.38094507,"Clermont","Cincinnati","Ohio",40.6525,0.0829,0.35826,0.13072,68700,38100,0,1
"1816",28.87791182,"Clinton","Washington Court House","Ohio",38.987,0.07511,0.32174,0.16876,56600,33000,0,1
"1817",20.3715778,"Columbiana","Youngstown","Ohio",42.87625,0.08183,0.34844,0.12916,51700,35500,0,0
"1818",21.06950225,"Coshocton","Canton","Ohio",38.7155,0.06057,0.30357,0.17028,52400,32300,0,0
"1819",18.80436198,"Crawford","Mansfield","Ohio",40.60225,0.05646,0.29649,0.17693,53100,34100,0,0
"1820",28.42376576,"Cuyahoga","Cleveland","Ohio",36.4,0.15479,0.53172,0.15613,59300,30400,0,1
"1821",20.228121,"Darke","Dayton","Ohio",46.6215,0.07487,0.30457,0.13842,56900,42300,1,0
